"id","tipo_incidente","canal_origem","volume_titulares","severidade_reputacional","ilr","resultado_final"
2284,"Vazamento_API","Portal_Cliente",23930,1,49.9,"Medio_Risco"
2285,"Ausencia_Termos","App_Mobile",578,9,48.3,"Medio_Risco"
2286,"Vazamento_API","E-commerce",41308,2,63.3,"Medio_Risco"
2287,"Falha_Cookies","App_Mobile",20696,8,64.1,"Baixo_Risco"
2288,"Vazamento_API","App_Mobile",13517,7,68.3,"Medio_Risco"
2289,"Falha_Cookies","App_Mobile",28756,3,48.5,"Medio_Risco"
2290,"Falha_Cookies","App_Mobile",38363,9,77.7,"Alto_Risco"
2291,"Falha_Cookies","Portal_Cliente",21725,5,52.7,"Medio_Risco"
2292,"Vazamento_API","E-commerce",30714,8,81.6,"Alto_Risco"
2293,"Falha_Cookies","Portal_Cliente",36975,8,73,"Alto_Risco"
2294,"Ausencia_Termos","App_Mobile",913,3,24.4,"Baixo_Risco"
2295,"Ausencia_Termos","App_Mobile",40144,10,73.7,"Alto_Risco"
2296,"Ausencia_Termos","Portal_Cliente",1695,8,44.9,"Baixo_Risco"
2297,"Vazamento_API","Portal_Cliente",30628,1,53.5,"Medio_Risco"
2298,"Falha_Cookies","E-commerce",30668,10,77.5,"Alto_Risco"
2299,"Vazamento_API","E-commerce",5840,6,60.1,"Medio_Risco"
2300,"Vazamento_API","E-commerce",38825,7,82,"Alto_Risco"
2301,"Vazamento_API","E-commerce",17354,2,50.3,"Medio_Risco"
2302,"Falha_Cookies","Portal_Cliente",27464,3,47.8,"Medio_Risco"
2303,"Vazamento_API","E-commerce",35507,5,72.2,"Alto_Risco"
2304,"Falha_Cookies","App_Mobile",19605,5,51.6,"Medio_Risco"
2305,"Falha_Cookies","Portal_Cliente",12784,7,55.9,"Medio_Risco"
2306,"Ausencia_Termos","App_Mobile",44632,5,56.1,"Medio_Risco"
2307,"Falha_Cookies","Portal_Cliente",34584,10,79.7,"Alto_Risco"
2308,"Ausencia_Termos","App_Mobile",13142,1,23.1,"Baixo_Risco"
2309,"Vazamento_API","Portal_Cliente",23669,9,81.8,"Alto_Risco"
2310,"Vazamento_API","Portal_Cliente",12823,3,51.9,"Medio_Risco"
2311,"Vazamento_API","App_Mobile",11563,3,51.2,"Medio_Risco"
2312,"Ausencia_Termos","App_Mobile",13897,10,59.5,"Medio_Risco"
2313,"Vazamento_API","E-commerce",11906,9,75.4,"Alto_Risco"
2314,"Falha_Cookies","Portal_Cliente",27878,10,76,"Alto_Risco"
2315,"Falha_Cookies","Portal_Cliente",12180,5,47.5,"Medio_Risco"
2316,"Falha_Cookies","E-commerce",30310,2,45.3,"Medio_Risco"
2317,"Vazamento_API","App_Mobile",47925,8,90.9,"Medio_Risco"
2318,"Falha_Cookies","App_Mobile",196,5,41.1,"Baixo_Risco"
2319,"Ausencia_Termos","Portal_Cliente",48870,6,62.4,"Medio_Risco"
2320,"Falha_Cookies","App_Mobile",11280,8,59,"Medio_Risco"
2321,"Vazamento_API","Portal_Cliente",16045,4,57.6,"Medio_Risco"
2322,"Falha_Cookies","Portal_Cliente",39148,5,62.1,"Medio_Risco"
2323,"Vazamento_API","Portal_Cliente",19445,8,75.5,"Alto_Risco"
2324,"Vazamento_API","Portal_Cliente",49517,2,67.7,"Medio_Risco"
2325,"Vazamento_API","Portal_Cliente",23938,3,57.9,"Medio_Risco"
2326,"Vazamento_API","App_Mobile",23183,10,85.5,"Alto_Risco"
2327,"Vazamento_API","Portal_Cliente",41305,6,79.3,"Alto_Risco"
2328,"Ausencia_Termos","E-commerce",13451,4,35.2,"Baixo_Risco"
2329,"Falha_Cookies","E-commerce",41686,2,51.5,"Medio_Risco"
2330,"Falha_Cookies","Portal_Cliente",42114,5,63.7,"Baixo_Risco"
2331,"Ausencia_Termos","E-commerce",17399,2,29.4,"Baixo_Risco"
2332,"Ausencia_Termos","App_Mobile",5896,9,51.1,"Medio_Risco"
2333,"Vazamento_API","E-commerce",1418,4,49.7,"Medio_Risco"
2334,"Vazamento_API","E-commerce",39209,4,70.2,"Medio_Risco"
2335,"Falha_Cookies","E-commerce",17264,4,46.3,"Medio_Risco"
2336,"Vazamento_API","App_Mobile",1526,10,73.8,"Alto_Risco"
2337,"Ausencia_Termos","E-commerce",15319,8,52.2,"Medio_Risco"
2338,"Vazamento_API","Portal_Cliente",2458,6,58.3,"Medio_Risco"
2339,"Vazamento_API","E-commerce",13287,3,52.1,"Medio_Risco"
2340,"Falha_Cookies","App_Mobile",11119,7,55,"Medio_Risco"
2341,"Ausencia_Termos","App_Mobile",28859,7,55.6,"Medio_Risco"
2342,"Ausencia_Termos","App_Mobile",25279,5,45.6,"Medio_Risco"
2343,"Vazamento_API","App_Mobile",24013,3,57.9,"Medio_Risco"
2344,"Vazamento_API","App_Mobile",45381,8,89.5,"Alto_Risco"
2345,"Ausencia_Termos","App_Mobile",32564,6,53.6,"Medio_Risco"
2346,"Vazamento_API","Portal_Cliente",14471,2,48.8,"Medio_Risco"
2347,"Falha_Cookies","E-commerce",21295,6,56.5,"Medio_Risco"
2348,"Ausencia_Termos","Portal_Cliente",17817,3,33.6,"Baixo_Risco"
2349,"Vazamento_API","App_Mobile",37455,6,77.2,"Alto_Risco"
2350,"Falha_Cookies","E-commerce",16053,2,37.6,"Medio_Risco"
2351,"Falha_Cookies","App_Mobile",21761,4,48.7,"Medio_Risco"
2352,"Ausencia_Termos","App_Mobile",3205,4,29.7,"Baixo_Risco"
2353,"Vazamento_API","App_Mobile",3011,4,50.6,"Medio_Risco"
2354,"Vazamento_API","App_Mobile",42843,2,64.1,"Medio_Risco"
2355,"Vazamento_API","E-commerce",12990,8,72,"Alto_Risco"
2356,"Falha_Cookies","App_Mobile",1117,8,53.6,"Medio_Risco"
2357,"Ausencia_Termos","Portal_Cliente",49073,4,54.5,"Medio_Risco"
2358,"Falha_Cookies","App_Mobile",4084,2,31.2,"Medio_Risco"
2359,"Ausencia_Termos","E-commerce",35090,4,46.9,"Medio_Risco"
2360,"Vazamento_API","E-commerce",29167,2,56.7,"Medio_Risco"
2361,"Vazamento_API","E-commerce",1034,8,65.5,"Medio_Risco"
2362,"Vazamento_API","Portal_Cliente",15996,9,77.6,"Alto_Risco"
2363,"Falha_Cookies","E-commerce",47079,8,78.4,"Alto_Risco"
2364,"Ausencia_Termos","Portal_Cliente",24979,8,57.5,"Medio_Risco"
2365,"Vazamento_API","E-commerce",25073,7,74.5,"Alto_Risco"
2366,"Vazamento_API","E-commerce",41706,7,83.5,"Alto_Risco"
2367,"Vazamento_API","Portal_Cliente",41478,7,83.4,"Alto_Risco"
2368,"Ausencia_Termos","E-commerce",42310,10,74.8,"Alto_Risco"
2369,"Ausencia_Termos","App_Mobile",17608,2,29.5,"Baixo_Risco"
2370,"Vazamento_API","Portal_Cliente",3121,6,58.6,"Medio_Risco"
2371,"Falha_Cookies","E-commerce",26417,3,47.2,"Medio_Risco"
2372,"Vazamento_API","Portal_Cliente",31791,5,70.1,"Baixo_Risco"
2373,"Falha_Cookies","App_Mobile",44522,4,61,"Medio_Risco"
2374,"Ausencia_Termos","App_Mobile",32153,8,61.3,"Medio_Risco"
2375,"Vazamento_API","App_Mobile",36417,4,68.7,"Medio_Risco"
2376,"Falha_Cookies","Portal_Cliente",22826,6,57.3,"Medio_Risco"
2377,"Ausencia_Termos","App_Mobile",31936,6,53.2,"Medio_Risco"
2378,"Vazamento_API","App_Mobile",33647,7,79.2,"Alto_Risco"
2379,"Falha_Cookies","App_Mobile",35130,6,64,"Medio_Risco"
2380,"Vazamento_API","App_Mobile",13512,7,68.3,"Baixo_Risco"
2381,"Falha_Cookies","App_Mobile",22739,2,41.2,"Baixo_Risco"
2382,"Falha_Cookies","Portal_Cliente",7679,6,49.1,"Medio_Risco"
2383,"Ausencia_Termos","App_Mobile",12306,5,38.6,"Baixo_Risco"
2384,"Falha_Cookies","E-commerce",28526,5,56.4,"Medio_Risco"
2385,"Ausencia_Termos","Portal_Cliente",12227,9,54.6,"Medio_Risco"
2386,"Falha_Cookies","E-commerce",44575,4,61.1,"Medio_Risco"
2387,"Vazamento_API","Portal_Cliente",4124,3,47.2,"Medio_Risco"
2388,"Ausencia_Termos","Portal_Cliente",40175,8,65.7,"Medio_Risco"
2389,"Vazamento_API","E-commerce",19191,8,75.3,"Alto_Risco"
2390,"Ausencia_Termos","Portal_Cliente",44144,3,47.8,"Medio_Risco"
2391,"Vazamento_API","E-commerce",37098,2,61,"Baixo_Risco"
2392,"Falha_Cookies","Portal_Cliente",11597,6,51.2,"Alto_Risco"
2393,"Vazamento_API","App_Mobile",35437,9,88.1,"Alto_Risco"
2394,"Ausencia_Termos","E-commerce",14269,9,55.7,"Medio_Risco"
2395,"Ausencia_Termos","Portal_Cliente",26924,5,46.5,"Medio_Risco"
2396,"Falha_Cookies","App_Mobile",33589,10,79.1,"Alto_Risco"
2397,"Ausencia_Termos","Portal_Cliente",15368,8,52.3,"Medio_Risco"
2398,"Falha_Cookies","Portal_Cliente",11741,4,43.3,"Baixo_Risco"
2399,"Vazamento_API","E-commerce",22075,9,80.9,"Alto_Risco"
2400,"Vazamento_API","Portal_Cliente",15763,9,77.5,"Alto_Risco"
2401,"Falha_Cookies","App_Mobile",32921,8,70.8,"Baixo_Risco"
2402,"Ausencia_Termos","Portal_Cliente",47277,7,65.5,"Baixo_Risco"
2403,"Vazamento_API","E-commerce",24787,6,70.4,"Medio_Risco"
2404,"Vazamento_API","App_Mobile",32330,3,62.4,"Medio_Risco"
2405,"Ausencia_Termos","E-commerce",25383,8,57.7,"Medio_Risco"
2406,"Vazamento_API","App_Mobile",13546,6,64.3,"Medio_Risco"
2407,"Vazamento_API","E-commerce",11424,7,67.1,"Medio_Risco"
2408,"Falha_Cookies","App_Mobile",30088,6,61.2,"Medio_Risco"
2409,"Falha_Cookies","Portal_Cliente",39385,9,78.3,"Alto_Risco"
2410,"Ausencia_Termos","Portal_Cliente",43017,4,51.2,"Medio_Risco"
2411,"Falha_Cookies","E-commerce",30767,4,53.6,"Medio_Risco"
2412,"Falha_Cookies","Portal_Cliente",20356,4,48,"Medio_Risco"
2413,"Vazamento_API","App_Mobile",7726,6,61.1,"Medio_Risco"
2414,"Falha_Cookies","E-commerce",7750,5,45.1,"Medio_Risco"
2415,"Falha_Cookies","App_Mobile",3676,9,58.9,"Medio_Risco"
2416,"Ausencia_Termos","E-commerce",7865,5,36.2,"Baixo_Risco"
2417,"Vazamento_API","E-commerce",6403,5,56.4,"Medio_Risco"
2418,"Vazamento_API","E-commerce",31205,9,85.8,"Baixo_Risco"
2419,"Ausencia_Termos","E-commerce",9001,8,48.8,"Medio_Risco"
2420,"Falha_Cookies","Portal_Cliente",23293,8,65.5,"Alto_Risco"
2421,"Falha_Cookies","App_Mobile",6114,7,52.3,"Medio_Risco"
2422,"Vazamento_API","E-commerce",17524,7,70.4,"Medio_Risco"
2423,"Falha_Cookies","App_Mobile",10773,6,50.8,"Medio_Risco"
2424,"Vazamento_API","E-commerce",20474,10,84,"Alto_Risco"
2425,"Falha_Cookies","App_Mobile",13857,5,48.4,"Medio_Risco"
2426,"Vazamento_API","Portal_Cliente",40815,4,71,"Medio_Risco"
2427,"Vazamento_API","App_Mobile",44219,5,76.9,"Alto_Risco"
2428,"Vazamento_API","App_Mobile",15612,2,49.4,"Medio_Risco"
2429,"Falha_Cookies","App_Mobile",42843,1,48.1,"Medio_Risco"
2430,"Falha_Cookies","E-commerce",34660,1,43.7,"Baixo_Risco"
2431,"Vazamento_API","E-commerce",7378,2,44.9,"Baixo_Risco"
2432,"Vazamento_API","Portal_Cliente",6014,3,48.2,"Medio_Risco"
2433,"Vazamento_API","App_Mobile",43066,4,72.2,"Alto_Risco"
2434,"Vazamento_API","Portal_Cliente",5998,8,68.2,"Medio_Risco"
2435,"Vazamento_API","App_Mobile",12677,6,63.8,"Medio_Risco"
2436,"Falha_Cookies","App_Mobile",21885,3,44.8,"Baixo_Risco"
2437,"Falha_Cookies","App_Mobile",34934,8,71.8,"Medio_Risco"
2438,"Vazamento_API","App_Mobile",691,6,57.3,"Medio_Risco"
2439,"Falha_Cookies","E-commerce",43794,7,72.6,"Alto_Risco"
2440,"Ausencia_Termos","Portal_Cliente",9502,4,33.1,"Baixo_Risco"
2441,"Ausencia_Termos","App_Mobile",41898,5,54.6,"Medio_Risco"
2442,"Falha_Cookies","Portal_Cliente",46261,6,70,"Medio_Risco"
2443,"Ausencia_Termos","E-commerce",5775,9,51.1,"Medio_Risco"
2444,"Ausencia_Termos","Portal_Cliente",22598,10,64.2,"Medio_Risco"
2445,"Falha_Cookies","Portal_Cliente",29461,9,72.9,"Medio_Risco"
2446,"Vazamento_API","Portal_Cliente",1405,5,53.7,"Medio_Risco"
2447,"Vazamento_API","App_Mobile",43415,9,92.4,"Alto_Risco"
2448,"Falha_Cookies","Portal_Cliente",8669,7,53.6,"Medio_Risco"
2449,"Falha_Cookies","Portal_Cliente",838,2,29.4,"Baixo_Risco"
2450,"Ausencia_Termos","App_Mobile",2482,7,41.3,"Baixo_Risco"
2451,"Falha_Cookies","App_Mobile",927,7,49.4,"Medio_Risco"
2452,"Vazamento_API","App_Mobile",47420,1,62.6,"Medio_Risco"
2453,"Vazamento_API","App_Mobile",9471,2,46.1,"Medio_Risco"
2454,"Vazamento_API","Portal_Cliente",25451,7,74.7,"Alto_Risco"
2455,"Ausencia_Termos","Portal_Cliente",16562,5,40.9,"Baixo_Risco"
2456,"Vazamento_API","App_Mobile",19581,3,55.5,"Medio_Risco"
2457,"Falha_Cookies","Portal_Cliente",39099,2,50.1,"Medio_Risco"
2458,"Vazamento_API","Portal_Cliente",37962,7,81.5,"Alto_Risco"
2459,"Ausencia_Termos","E-commerce",13739,1,23.4,"Baixo_Risco"
2460,"Vazamento_API","E-commerce",18620,6,67,"Medio_Risco"
2461,"Ausencia_Termos","E-commerce",12723,10,58.8,"Medio_Risco"
2462,"Ausencia_Termos","Portal_Cliente",3159,9,49.7,"Medio_Risco"
2463,"Falha_Cookies","Portal_Cliente",23682,1,37.8,"Baixo_Risco"
2464,"Vazamento_API","Portal_Cliente",18861,8,75.2,"Alto_Risco"
2465,"Vazamento_API","App_Mobile",14247,3,52.7,"Medio_Risco"
2466,"Falha_Cookies","App_Mobile",36132,2,48.5,"Medio_Risco"
2467,"Vazamento_API","Portal_Cliente",26757,1,51.4,"Medio_Risco"
2468,"Ausencia_Termos","E-commerce",25726,9,61.9,"Medio_Risco"
2469,"Falha_Cookies","App_Mobile",42718,3,56.1,"Medio_Risco"
2470,"Ausencia_Termos","App_Mobile",35330,9,67.1,"Medio_Risco"
2471,"Falha_Cookies","App_Mobile",48000,2,54.9,"Medio_Risco"
2472,"Vazamento_API","E-commerce",37996,6,77.5,"Alto_Risco"
2473,"Ausencia_Termos","E-commerce",46136,6,60.9,"Medio_Risco"
2474,"Falha_Cookies","E-commerce",39510,5,62.3,"Medio_Risco"
2475,"Falha_Cookies","E-commerce",6014,3,36.2,"Baixo_Risco"
2476,"Ausencia_Termos","Portal_Cliente",13771,3,31.4,"Baixo_Risco"
2477,"Vazamento_API","Portal_Cliente",9372,9,74,"Alto_Risco"
2478,"Vazamento_API","E-commerce",3676,4,50.9,"Medio_Risco"
2479,"Falha_Cookies","App_Mobile",25570,8,66.8,"Medio_Risco"
2480,"Falha_Cookies","App_Mobile",43953,7,72.7,"Baixo_Risco"
2481,"Vazamento_API","App_Mobile",17909,5,62.6,"Medio_Risco"
2482,"Vazamento_API","E-commerce",49001,3,71.5,"Medio_Risco"
2483,"Vazamento_API","App_Mobile",11321,7,67.1,"Medio_Risco"
2484,"Ausencia_Termos","Portal_Cliente",34763,6,54.8,"Medio_Risco"
2485,"Vazamento_API","E-commerce",45610,4,73.6,"Alto_Risco"
2486,"Falha_Cookies","App_Mobile",6368,5,44.4,"Baixo_Risco"
2487,"Falha_Cookies","App_Mobile",18228,4,46.8,"Medio_Risco"
2488,"Falha_Cookies","App_Mobile",49158,8,79.5,"Medio_Risco"
2489,"Ausencia_Termos","App_Mobile",16836,2,29.1,"Baixo_Risco"
2490,"Vazamento_API","E-commerce",10425,8,70.6,"Medio_Risco"
2491,"Falha_Cookies","Portal_Cliente",28606,4,52.4,"Medio_Risco"
2492,"Falha_Cookies","E-commerce",12189,1,31.5,"Baixo_Risco"
2493,"Vazamento_API","E-commerce",36391,6,76.6,"Alto_Risco"
2494,"Vazamento_API","Portal_Cliente",14569,9,76.8,"Baixo_Risco"
2495,"Ausencia_Termos","App_Mobile",39490,8,65.3,"Medio_Risco"
2496,"Vazamento_API","App_Mobile",19201,5,63.3,"Medio_Risco"
2497,"Vazamento_API","App_Mobile",28537,4,64.4,"Medio_Risco"
2498,"Falha_Cookies","Portal_Cliente",49598,9,83.8,"Alto_Risco"
2499,"Vazamento_API","Portal_Cliente",18438,2,50.9,"Medio_Risco"
2500,"Falha_Cookies","App_Mobile",43566,6,68.5,"Medio_Risco"
2501,"Ausencia_Termos","App_Mobile",8869,5,36.7,"Baixo_Risco"
2502,"Vazamento_API","E-commerce",15052,5,61.1,"Medio_Risco"
2503,"Falha_Cookies","App_Mobile",41042,9,79.2,"Alto_Risco"
2504,"Falha_Cookies","E-commerce",30573,3,49.5,"Medio_Risco"
2505,"Vazamento_API","Portal_Cliente",694,8,65.3,"Baixo_Risco"
2506,"Vazamento_API","App_Mobile",6129,9,72.3,"Alto_Risco"
2507,"Vazamento_API","E-commerce",45177,2,65.4,"Medio_Risco"
2508,"Falha_Cookies","Portal_Cliente",31755,6,62.1,"Medio_Risco"
2509,"Vazamento_API","App_Mobile",30896,10,89.7,"Alto_Risco"
2510,"Falha_Cookies","App_Mobile",17971,2,38.7,"Baixo_Risco"
2511,"Vazamento_API","E-commerce",12835,5,59.9,"Medio_Risco"
2512,"Ausencia_Termos","App_Mobile",1418,10,52.7,"Medio_Risco"
2513,"Vazamento_API","Portal_Cliente",2462,7,62.3,"Medio_Risco"
2514,"Falha_Cookies","App_Mobile",7302,5,44.9,"Alto_Risco"
2515,"Ausencia_Termos","App_Mobile",40164,6,57.7,"Medio_Risco"
2516,"Ausencia_Termos","App_Mobile",13062,2,27,"Medio_Risco"
2517,"Ausencia_Termos","App_Mobile",29509,5,47.9,"Medio_Risco"
2518,"Ausencia_Termos","App_Mobile",19949,7,50.7,"Medio_Risco"
2519,"Falha_Cookies","Portal_Cliente",30754,10,77.6,"Alto_Risco"
2520,"Vazamento_API","E-commerce",30643,9,85.5,"Alto_Risco"
2521,"Vazamento_API","E-commerce",20574,3,56.1,"Medio_Risco"
2522,"Falha_Cookies","App_Mobile",33994,9,75.3,"Alto_Risco"
2523,"Vazamento_API","Portal_Cliente",45036,2,65.3,"Medio_Risco"
2524,"Falha_Cookies","Portal_Cliente",8017,8,57.3,"Medio_Risco"
2525,"Ausencia_Termos","E-commerce",19848,5,42.7,"Baixo_Risco"
2526,"Falha_Cookies","Portal_Cliente",11659,9,63.3,"Medio_Risco"
2527,"Falha_Cookies","App_Mobile",32571,8,70.6,"Medio_Risco"
2528,"Vazamento_API","App_Mobile",22721,2,53.2,"Medio_Risco"
2529,"Falha_Cookies","E-commerce",9110,4,41.9,"Baixo_Risco"
2530,"Falha_Cookies","E-commerce",13551,8,60.3,"Medio_Risco"
2531,"Vazamento_API","App_Mobile",1845,2,41.9,"Baixo_Risco"
2532,"Falha_Cookies","Portal_Cliente",5000,7,51.7,"Medio_Risco"
2533,"Vazamento_API","Portal_Cliente",15179,9,77.2,"Alto_Risco"
2534,"Falha_Cookies","App_Mobile",15084,8,61.1,"Medio_Risco"
2535,"Falha_Cookies","App_Mobile",15374,1,33.3,"Baixo_Risco"
2536,"Ausencia_Termos","Portal_Cliente",5709,8,47,"Medio_Risco"
2537,"Vazamento_API","E-commerce",32156,4,66.3,"Alto_Risco"
2538,"Vazamento_API","App_Mobile",11642,3,51.2,"Medio_Risco"
2539,"Vazamento_API","E-commerce",27899,1,52,"Medio_Risco"
2540,"Vazamento_API","App_Mobile",23126,3,57.5,"Medio_Risco"
2541,"Falha_Cookies","E-commerce",22937,1,37.4,"Baixo_Risco"
2542,"Vazamento_API","Portal_Cliente",6661,6,60.6,"Medio_Risco"
2543,"Ausencia_Termos","E-commerce",5746,8,47.1,"Medio_Risco"
2544,"Vazamento_API","Portal_Cliente",32268,3,62.4,"Medio_Risco"
2545,"Falha_Cookies","App_Mobile",14796,3,41,"Baixo_Risco"
2546,"Ausencia_Termos","Portal_Cliente",24443,10,65.2,"Medio_Risco"
2547,"Ausencia_Termos","App_Mobile",23470,3,36.6,"Alto_Risco"
2548,"Vazamento_API","E-commerce",13510,8,72.3,"Alto_Risco"
2549,"Vazamento_API","App_Mobile",10710,1,42.7,"Medio_Risco"
2550,"Falha_Cookies","Portal_Cliente",6663,1,28.6,"Baixo_Risco"
2551,"Ausencia_Termos","Portal_Cliente",46481,7,65.1,"Baixo_Risco"
2552,"Ausencia_Termos","Portal_Cliente",34773,9,66.8,"Medio_Risco"
2553,"Vazamento_API","App_Mobile",46060,8,89.9,"Medio_Risco"
2554,"Falha_Cookies","E-commerce",20196,2,39.9,"Baixo_Risco"
2555,"Vazamento_API","E-commerce",36896,3,64.9,"Medio_Risco"
2556,"Ausencia_Termos","E-commerce",34499,7,58.6,"Medio_Risco"
2557,"Ausencia_Termos","Portal_Cliente",28722,8,59.5,"Medio_Risco"
2558,"Falha_Cookies","App_Mobile",6169,2,32.3,"Medio_Risco"
2559,"Vazamento_API","E-commerce",40762,6,79,"Alto_Risco"
2560,"Vazamento_API","Portal_Cliente",19705,5,63.6,"Baixo_Risco"
2561,"Falha_Cookies","App_Mobile",39223,7,70.2,"Medio_Risco"
2562,"Falha_Cookies","App_Mobile",4435,3,35.3,"Baixo_Risco"
2563,"Ausencia_Termos","E-commerce",39708,7,61.4,"Medio_Risco"
2564,"Vazamento_API","Portal_Cliente",17504,4,58.4,"Medio_Risco"
2565,"Vazamento_API","Portal_Cliente",42024,2,63.7,"Medio_Risco"
2566,"Vazamento_API","App_Mobile",35330,6,76.1,"Alto_Risco"
2567,"Falha_Cookies","E-commerce",26987,3,47.5,"Medio_Risco"
2568,"Falha_Cookies","E-commerce",48575,5,67.2,"Medio_Risco"
2569,"Vazamento_API","Portal_Cliente",36137,5,72.5,"Alto_Risco"
2570,"Falha_Cookies","E-commerce",41911,1,47.6,"Medio_Risco"
2571,"Falha_Cookies","App_Mobile",17015,7,58.2,"Medio_Risco"
2572,"Falha_Cookies","E-commerce",44604,6,69.1,"Medio_Risco"
2573,"Falha_Cookies","App_Mobile",8637,7,53.6,"Medio_Risco"
2574,"Vazamento_API","Portal_Cliente",1826,9,69.9,"Medio_Risco"
2575,"Falha_Cookies","App_Mobile",39025,9,78.1,"Alto_Risco"
2576,"Vazamento_API","Portal_Cliente",1136,6,57.6,"Medio_Risco"
2577,"Vazamento_API","E-commerce",21323,8,76.5,"Medio_Risco"
2578,"Ausencia_Termos","App_Mobile",8422,9,52.5,"Medio_Risco"
2579,"Vazamento_API","App_Mobile",34132,3,63.4,"Baixo_Risco"
2580,"Falha_Cookies","E-commerce",13102,7,56,"Medio_Risco"
2581,"Vazamento_API","App_Mobile",25558,4,62.8,"Medio_Risco"
2582,"Falha_Cookies","E-commerce",25745,4,50.9,"Medio_Risco"
2583,"Ausencia_Termos","Portal_Cliente",21154,9,59.4,"Medio_Risco"
2584,"Vazamento_API","Portal_Cliente",17803,2,50.6,"Medio_Risco"
2585,"Vazamento_API","E-commerce",1062,2,41.5,"Baixo_Risco"
2586,"Vazamento_API","App_Mobile",36283,6,76.6,"Alto_Risco"
2587,"Ausencia_Termos","E-commerce",20024,2,30.8,"Baixo_Risco"
2588,"Falha_Cookies","Portal_Cliente",44884,7,73.2,"Alto_Risco"
2589,"Falha_Cookies","App_Mobile",45927,2,53.8,"Medio_Risco"
2590,"Vazamento_API","App_Mobile",40403,9,90.8,"Alto_Risco"
2591,"Ausencia_Termos","E-commerce",15615,6,44.4,"Baixo_Risco"
2592,"Ausencia_Termos","Portal_Cliente",7676,6,40.1,"Baixo_Risco"
2593,"Vazamento_API","Portal_Cliente",8168,6,61.4,"Medio_Risco"
2594,"Vazamento_API","E-commerce",47665,3,70.7,"Medio_Risco"
2595,"Vazamento_API","E-commerce",45425,8,89.5,"Alto_Risco"
2596,"Vazamento_API","App_Mobile",7254,8,68.9,"Medio_Risco"
2597,"Falha_Cookies","App_Mobile",41302,2,51.3,"Medio_Risco"
2598,"Ausencia_Termos","E-commerce",2923,2,21.5,"Baixo_Risco"
2599,"Ausencia_Termos","App_Mobile",3629,6,37.9,"Baixo_Risco"
2600,"Vazamento_API","App_Mobile",18984,10,83.2,"Alto_Risco"
2601,"Ausencia_Termos","Portal_Cliente",4330,7,42.3,"Baixo_Risco"
2602,"Falha_Cookies","Portal_Cliente",29019,3,48.6,"Medio_Risco"
2603,"Falha_Cookies","E-commerce",1073,9,57.5,"Medio_Risco"
2604,"Falha_Cookies","App_Mobile",4292,6,47.3,"Medio_Risco"
2605,"Ausencia_Termos","App_Mobile",32312,1,33.4,"Baixo_Risco"
2606,"Vazamento_API","E-commerce",1301,3,45.6,"Medio_Risco"
2607,"Ausencia_Termos","Portal_Cliente",20596,8,55.1,"Medio_Risco"
2608,"Ausencia_Termos","Portal_Cliente",9324,7,45,"Medio_Risco"
2609,"Ausencia_Termos","Portal_Cliente",6901,5,35.7,"Medio_Risco"
2610,"Ausencia_Termos","E-commerce",39733,4,49.4,"Medio_Risco"
2611,"Vazamento_API","E-commerce",4769,7,63.5,"Medio_Risco"
2612,"Ausencia_Termos","App_Mobile",26659,9,62.4,"Medio_Risco"
2613,"Vazamento_API","App_Mobile",4885,4,51.6,"Medio_Risco"
2614,"Ausencia_Termos","Portal_Cliente",5748,1,19.1,"Baixo_Risco"
2615,"Vazamento_API","E-commerce",16454,5,61.8,"Medio_Risco"
2616,"Vazamento_API","E-commerce",8712,5,57.7,"Medio_Risco"
2617,"Ausencia_Termos","App_Mobile",3226,3,25.7,"Baixo_Risco"
2618,"Falha_Cookies","E-commerce",24306,9,70.1,"Medio_Risco"
2619,"Falha_Cookies","E-commerce",6434,5,44.4,"Baixo_Risco"
2620,"Ausencia_Termos","App_Mobile",18036,7,49.7,"Medio_Risco"
2621,"Vazamento_API","Portal_Cliente",26359,4,63.2,"Medio_Risco"
2622,"Vazamento_API","App_Mobile",23638,6,69.7,"Medio_Risco"
2623,"Vazamento_API","E-commerce",23146,3,57.5,"Medio_Risco"
2624,"Vazamento_API","App_Mobile",9531,6,62.1,"Medio_Risco"
2625,"Ausencia_Termos","E-commerce",45414,3,48.5,"Medio_Risco"
2626,"Vazamento_API","Portal_Cliente",1443,3,45.7,"Medio_Risco"
2627,"Ausencia_Termos","Portal_Cliente",28177,5,47.2,"Medio_Risco"
2628,"Ausencia_Termos","App_Mobile",11740,4,34.3,"Baixo_Risco"
2629,"Falha_Cookies","E-commerce",28001,4,52.1,"Medio_Risco"
2630,"Vazamento_API","App_Mobile",29890,7,77.1,"Alto_Risco"
2631,"Ausencia_Termos","E-commerce",11735,2,26.3,"Baixo_Risco"
2632,"Vazamento_API","E-commerce",49168,2,67.5,"Baixo_Risco"
2633,"Falha_Cookies","E-commerce",19616,10,71.6,"Medio_Risco"
2634,"Vazamento_API","E-commerce",26179,3,59.1,"Medio_Risco"
2635,"Falha_Cookies","Portal_Cliente",42259,5,63.8,"Medio_Risco"
2636,"Ausencia_Termos","App_Mobile",10568,8,49.7,"Medio_Risco"
2637,"Vazamento_API","App_Mobile",25469,4,62.7,"Alto_Risco"
2638,"Vazamento_API","E-commerce",17520,3,54.4,"Baixo_Risco"
2639,"Falha_Cookies","Portal_Cliente",18998,5,51.2,"Medio_Risco"
